"Age","Gender","Profession","Resources","HealthcareAccess","BioComputerUser"
27,"Female","Engineer",24.2542043887079,0.586053659208119,"Yes"
25,"Male","Doctor",82.8669601306319,0.645014438545331,"No"
42,"Male","Engineer",96.6524230875075,0.943215737119317,"No"
21,"Female","Farmer",92.8573157638311,0.733535286970437,"Yes"
44,"Male","Engineer",43.3526605181396,0.950258589349687,"No"
21,"Female","Engineer",39.4939589314163,0.682570388540626,"No"
63,"Female","Engineer",44.6213373728096,0.25840862095356,"No"
43,"Female","Engineer",46.2547398358583,0.716215237509459,"Yes"
25,"Female","Doctor",69.1690972819924,0.489986356347799,"Yes"
40,"Male","Engineer",70.8047710359097,0.90918228472583,"No"
31,"Male","Engineer",28.6460917256773,0.934348948532715,"No"
42,"Female","Driver",59.8453885689378,0.477231107885018,"No"
40,"Female","Engineer",23.8055172935128,0.440087334718555,"No"
21,"Male","Doctor",72.6210656389594,0.595936852507293,"Yes"
24,"Male","Engineer",96.3674760051072,0.706528423121199,"No"
40,"Male","Doctor",96.5403090789914,0.975559839513153,"Yes"
61,"Female","Engineer",92.8290212899446,0.465832204557955,"No"
52,"Male","Engineer",58.0739110521972,0.298042678739876,"Yes"
27,"Male","Engineer",49.538064841181,0.826451858505607,"No"
48,"Male","Engineer",51.1575507745147,0.901649717241526,"No"
35,"Female","Farmer",95.2622008137405,0.614050482865423,"No"
41,"Female","Driver",74.9047049880028,0.271899509010836,"Yes"
40,"Male","Farmer",53.3571402169764,0.433010599343106,"No"
75,"Male","Engineer",58.4257891029119,0.956379977986217,"No"
21,"Female","Doctor",79.766849745065,0.509300105040893,"No"
38,"Male","Doctor",78.7936854921281,0.252626495901495,"Yes"
21,"Female","Engineer",57.6944917440414,0.410335041349754,"No"
45,"Male","Doctor",52.9111900925636,0.207715856144205,"Yes"
52,"Male","Doctor",52.1663255803287,0.503592060646042,"Yes"
58,"Male","Engineer",73.7044923193753,0.84999282984063,"No"
21,"Male","Engineer",75.2596873603761,0.0220917854458094,"Yes"
42,"Male","Driver",24.7151390276849,0.832710450980812,"Yes"
60,"Male","Driver",56.8160836026073,0.255263978848234,"Yes"
30,"Female","Engineer",60.4437263868749,0.709426759276539,"Yes"
33,"Male","Doctor",32.5735637173057,0.663352714618668,"No"
35,"Male","Driver",44.2281427793205,0.607645850162953,"Yes"
41,"Female","Engineer",36.0171812027693,0.617226465372369,"No"
46,"Male","Engineer",29.3533281050622,0.595555597217754,"No"
56,"Female","Engineer",88.1050989590585,0.676872128387913,"No"
35,"Male","Driver",47.182236853987,0.980048932600766,"Yes"
39,"Male","Doctor",24.9424317851663,0.837582136970013,"Yes"
73,"Male","Engineer",71.6041353717446,0.0759954557288438,"No"
42,"Male","Farmer",81.0950271040201,0.528207759605721,"Yes"
39,"Female","Farmer",62.9429775848985,0.1619840527419,"Yes"
21,"Female","Farmer",60.1957162097096,0.431694920873269,"Yes"
36,"Female","Farmer",80.4797593690455,0.100423860130832,"No"
33,"Female","Engineer",90.8817945793271,0.105563328834251,"No"
36,"Male","Engineer",86.1297398805618,0.831662432290614,"No"
27,"Female","Farmer",60.0706247240305,0.954024964012206,"No"
26,"Male","Engineer",83.7036897242069,0.402979709673673,"No"
25,"Female","Engineer",35.4299558885396,0.368648847332224,"No"
33,"Female","Doctor",49.822708517313,0.448279865784571,"No"
57,"Male","Farmer",52.5758058205247,0.433752248063684,"No"
52,"Female","Farmer",27.3650606349111,0.962731812614948,"No"
31,"Male","Engineer",20.1607827283442,0.741333303973079,"No"
21,"Female","Engineer",51.1688208952546,0.281285665696487,"No"
23,"Female","Engineer",32.6838927157223,0.490995411062613,"No"
29,"Female","Engineer",90.3144138492644,0.978452832903713,"No"
38,"Male","Doctor",67.2383193857968,0.567466144217178,"No"
26,"Female","Driver",56.1325496248901,0.0793524323962629,"Yes"
66,"Male","Driver",62.6163946837187,0.0593013386242092,"No"
32,"Female","Engineer",24.0627813339233,0.906220658449456,"No"
21,"Female","Engineer",80.2728729136288,0.824191432213411,"No"
34,"Female","Farmer",75.0737831741571,0.626698198495433,"No"
21,"Male","Driver",30.2347789518535,0.213896302971989,"No"
38,"Male","Doctor",68.8767174817622,0.34878583997488,"Yes"
40,"Female","Engineer",71.9753469526768,0.141369749326259,"No"
41,"Female","Engineer",47.5484870374203,0.431389814475551,"No"
21,"Male","Engineer",75.112253986299,0.773387012537569,"No"
39,"Female","Engineer",65.5053085833788,0.909710536710918,"No"
41,"Male","Engineer",42.1364913508296,0.826756228227168,"No"
21,"Female","Farmer",93.1648753210902,0.955791319021955,"Yes"
50,"Female","Engineer",23.6831704713404,0.376481786137447,"No"
48,"Male","Doctor",92.2449342906475,0.046627904754132,"No"
70,"Female","Doctor",85.3989417292178,0.28956882073544,"No"
38,"Male","Driver",45.9270596690476,0.999688149429858,"No"
37,"Female","Doctor",53.4054951183498,0.448751370189711,"No"
37,"Male","Engineer",60.3403665684164,0.995030475314707,"No"
37,"Female","Engineer",64.1671494394541,0.70745056681335,"No"
21,"Male","Engineer",25.8368638902903,0.299679738003761,"Yes"
21,"Female","Engineer",45.538227725774,0.908332019113004,"No"
35,"Female","Farmer",38.6705843359232,0.474333064863458,"No"
27,"Female","Engineer",27.8081696107984,0.815312964143232,"No"
37,"Male","Engineer",98.2152898982167,0.253490028204396,"No"
21,"Female","Farmer",47.3803339153528,0.958096851129085,"No"
21,"Female","Doctor",94.6347704902291,0.462951350724325,"No"
21,"Female","Farmer",84.8086441121995,0.130100689828396,"No"
51,"Male","Driver",52.7468376420438,0.770307361381128,"No"
21,"Female","Doctor",83.8032978586853,0.142061748541892,"No"
24,"Male","Engineer",39.5458104088902,0.541162486188114,"Yes"
37,"Female","Driver",82.2729366086423,0.657501368783414,"Yes"
31,"Male","Driver",26.8697364069521,0.576131637440994,"No"
38,"Female","Doctor",36.9581059738994,0.50499115861021,"No"
71,"Male","Engineer",98.6600424721837,0.930404127808288,"No"
21,"Female","Doctor",23.6123767122626,0.226607250515372,"Yes"
31,"Female","Farmer",63.6504553817213,0.0137667974922806,"No"
28,"Female","Engineer",73.9021922089159,0.277967733563855,"No"
59,"Female","Doctor",42.1018511429429,0.311556559987366,"Yes"
24,"Male","Driver",59.4364760816097,0.900442734826356,"No"
35,"Male","Engineer",88.7598518282175,0.557414514478296,"Yes"
48,"Female","Engineer",58.783041536808,0.134961040923372,"Yes"
21,"Female","Engineer",30.8605045452714,0.216784009709954,"No"
61,"Male","Engineer",45.3732112795115,0.0845780700910836,"No"
46,"Male","Doctor",81.3002816587687,0.855647383257747,"No"
21,"Female","Engineer",23.6141938529909,0.0586854461580515,"No"
43,"Male","Doctor",94.0151468105614,0.327977194217965,"No"
33,"Female","Driver",74.6335586346686,0.500196716748178,"Yes"
41,"Male","Doctor",53.3413951285183,0.333896062802523,"No"
35,"Female","Engineer",30.8267497085035,0.877056362805888,"No"
52,"Male","Farmer",94.1319342516363,0.882782482076436,"No"
21,"Female","Doctor",38.5284049063921,0.901113061001524,"No"
28,"Female","Engineer",79.153421279043,0.797942354111001,"Yes"
32,"Male","Engineer",20.6482861749828,0.901482271496207,"No"
